symbol,name,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,enterpriseValueMultiple,niperEBT,ebtperEBIT,ebitperRevenue,grossProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,nIperEBT,eBTperEBIT,eBITperRevenue,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,debtRatio,debtEquityRatio,longtermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,receivablesTurnover,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatios,dividendpaidAndCapexCoverageRatios,dividendPayoutRatio,Gross Profit Growth,EBIT Growth,Operating Income Growth,Net Income Growth,EPS Growth,EPS Diluted Growth,Weighted Average Shares Growth,Weighted Average Shares Diluted Growth,Dividends per Share Growth,Operating Cash Flow growth,Free Cash Flow growth,10Y Revenue Growth (per Share),5Y Revenue Growth (per Share),3Y Revenue Growth (per Share),10Y Operating CF Growth (per Share),5Y Operating CF Growth (per Share),3Y Operating CF Growth (per Share),10Y Net Income Growth (per Share),5Y Net Income Growth (per Share),3Y Net Income Growth (per Share),10Y Shareholders Equity Growth (per Share),5Y Shareholders Equity Growth (per Share),3Y Shareholders Equity Growth (per Share),10Y Dividend per Share Growth (per Share),5Y Dividend per Share Growth (per Share),3Y Dividend per Share Growth (per Share),Receivables growth,Inventory Growth,Asset Growth,Book Value per Share Growth,Debt Growth,R&D Expense Growth,SG&A Expenses Growth,% return on investment
MRK,"Merck & Co., Inc.",1.6735,21.8401,2.6122,67.57935,6.18115,26.02725,16.4905,2.195917389,0.706237634,1,0.293144412,0.635574673,0.069282079,0.244504261,0.293762366,0.2217,0.1171,0.01815,0.706237634,1,0.293144412,6.18115,6.18395,6.0098,2.096325895,0.339473005,1.838,1.142893677,0.646090403,-221.06605,73.0797,0,24.09045,0,0.1623,0.3124,0.217892055,0.237898561,0,0.399653275,1.923559759,2.5604,1.942,3.9762,2.8485,6.18115,0.179498309,0.707113071,0.399653275,3.484460056,4.385520963,1.206589628,2.873750984,0.2533,-0.17625,-0.2673,-0.14065,-0.1986,-0.19695,0.22915,0,0,0.85325,1.55075,-0.01155,0.06425,0.0898,-0.0212,-0.0817,-0.084,-0.05875,-0.0746,0.006,0.13975,0.22825,0.39795,0.02495,0.00135,0,0.69155,1.289,0.6608,0.89295,0.9117,0.55865,0.3472,37.94561511
MRO,Marathon Oil Corp.,0.63255,0.67395,1.3346,7.57095,2.2827,6.79985,2.5868,1.782865591,0.479119296,0.975421533,0.387047799,0.624907682,0.322860005,0.180269849,0.520880704,0.05845,0.0874,0.06245,0.479119296,0.975421533,0.387047799,2.2827,-2.0887,3.09375,0.341157646,0.225225463,1.209,0.824137666,0.291323353,-326.4432,180.65465,0,269.60835,0,0.1696,0.3608,0.26013996,0.264807711,47.00525,0.680427306,2.125752405,7.8489,2.997,4.23305,0.3695,2.2827,0.517956952,0.380944929,0.680427306,37.38665254,1.616537371,1.346139523,0.369129067,-0.08635,-0.07445,-0.05515,0.085,0.0859,0.0843,0.00315,0.0007,0.01565,-0.05275,4.65665,-0.10375,-0.27995,-0.45,0.08205,0.0575,-0.00895,0.30635,-0.0005,-0.241,0.11365,0.187,0.1075,0.08535,0.11715,0.05165,0.29095,-0.00695,0.08265,0.05095,0.0565,0.12495,-0.2925,-5.826606699
MS,Morgan Stanley,0.75295,0.98375,1.5233,5.1534,0.477,0.47005,0.06895,17.11808401,1.07334819,1,0.109721871,1,0.123501268,0.104205124,-0.07334819,0,0.0555,0,1.07334819,1,0.109721871,0.477,0.04875,0,4.184466184,0.034420956,0,0,0,0,665.10915,0,1735.44755,0,0.458,7.14035,0,0,0,0,15.32082714,-4.4685,-6.123,48.022,-0.246,0.477,-0.336679949,0.485214458,0,0,8.922486822,3.63069226,0.766288092,0.14125,1.84945,1.98955,1.69565,1.4643,1.4423,0.1508,0.1362,-0.56885,0.129,0.0646,-0.00195,-0.00865,-0.09515,0,0,0,-0.08095,-0.1442,-0.21565,0.1143,0.10625,0.09295,-0.06935,-0.21945,-0.5125,-0.17035,0,-0.1075,0.16435,-0.2161,0,0.1061,129.2077109
MSCI,"MSCI, Inc.",4.92665,0,6.4965,39.81205,5.63825,24.25625,22.6862,4.077883505,0.610754192,0.809681075,0.325398594,0.716235134,0.323460987,0.161857209,0.389245808,0.5648,0.1233,0.12575,0.610754192,0.809681075,0.325398594,5.63825,55.9466,0,17.18216101,0.294157187,1.6045,1.41749304,0.543520865,0,72.4512,0,1.36895,0,0.36705,0.959,0.463812728,0.483591015,5.841,0.245022059,2.58302879,1.46875,1.3435,1.88565,0,5.63825,0.286104086,0.912877806,0.245022059,3.224978216,11.84362911,11.84362911,0,0.243,0.23075,0.2632,0.1625,0.11855,0.1123,0.05985,0.06485,0,0.1223,0.1777,0,0.06125,0.0827,0,0.09025,0.08585,0,0.02405,-0.03255,0,0,0.1988,0,0,0,0.3977,0,0.8506,0.83635,1.13535,0,0.1914,184.2655388
MSFT,Microsoft Corp.,4.84515,4.7356,3.4237,12.6928,4.9395,11.26745,9.74465,1.539730485,0.74251925,1,0.369748135,0.796813719,0.367063733,0.274774042,0.25748075,0.49705,0.3873,0.6087,0.74251925,1,0.369748135,4.9395,2.86435,77.2197,7.972330522,0.737937173,1.976,1.740964386,1.28510359,-8.6563,72.96345,37.19205,27.9277,21.55195,0.0714,0.13695,0.091565929,0.120396884,0,3.683231677,1.916941942,2.42985,2.1436,3.84495,0.2755,4.9395,0.35551813,0.877017979,3.683231677,16.79575,9.140044465,3.090812087,0.275354207,0.01515,0.0471,0.04885,0.05585,0.0823,0.0813,-0.02795,-0.0289,0.1014,0.0727,0.1259,0.1256,0.1398,0.13015,0.0767,0.10865,0.1494,0.0831,0.1504,0.1216,0.0367,-0.02605,0.1138,0,-0.02695,0.1189,-0.0068,-0.12,0.0878,0.15995,0.0168,0.03535,-0.0293,281.0433608
MSI,"Motorola Solutions, Inc.",1.09465,1.3835,1.5532,9.6488,2.8304,20.0307,15.92105,6.814157166,0.119370544,0.698338897,0.095906526,0.500481657,0.090106606,0.037881143,0.880629456,0.03115,0.0265,0.04565,0.119370544,0.698338897,0.095906526,2.8304,-0.46035,6.5572,6.040259839,0.284571007,1.955,1.25174707,0.415208682,-82.6841,111.80455,0,70.00255,0,0.12905,0.3237,0.208842107,0.242084873,5.53055,0.22890267,2.484490048,2.1607,1.707,10.68745,0,2.8304,0.097838434,0.789604772,0.22890267,1.248524423,4.755555556,3.692369478,0,-0.20125,2.20745,0.7738,7.1999,6.9314,7.22765,0.0149,0.0222,-0.5,1.60495,1.0563,-0.1522,-0.2516,-0.4261,-0.06125,-0.30055,-0.20975,-0.0387,-0.1595,0,-0.06465,-0.0628,-0.13285,-1,-1,-1,-0.32085,-0.55625,-0.04115,0.0551,-0.18735,-0.3318,-0.2238,19.20374766
MTB,M&T Bank Corp.,1.13115,2.08005,3.3075,19.142,0,6.73085,6.4215,1.467518611,0.679435531,1,0.265926066,1,0.340537064,0.178757146,0.320564469,0,0.06185,0,0.679435531,1,0.265926066,0,0,0,6.3182269,0.040254322,0,0,0,0,0,0,0,0,0.15665,1.34365,0,0,0,0,8.5116098,12.05415,11.509,10.1764,0.728,0,0.516458077,0.954187104,0,0,21.97631402,3.61079429,0.738581249,0.10825,0.41405,0.3227,0.31685,0.2739,0.27285,0.04085,0,0,0.0696,0.0732,0.06305,0.00155,-0.02165,0.0839,0.2479,0.15635,0.02185,-0.0937,-0.15385,0.1011,0.05945,0.04905,0.1812,0.1085,0.0503,0,0,0.01705,0.0668,-0.2332,0,0.0386,147.9510607
MTD,"Mettler-Toledo International, Inc.",5.74995,21.5548,2.2857,21.0846,5.49925,23.05875,16.8675,1.997433201,0.761406595,0.919126845,0.155483836,0.520695755,0.155483836,0.108890821,0.238593405,0.3045,0.2718,0.14205,0.761406595,0.919126845,0.155483836,5.49925,4.84125,10.21525,5.432678661,0.933967144,1.709,1.155296012,0.498698594,-79.08895,67.2502,0,23.69555,0,0.2346,0.64785,0.343723581,0.38053991,13.1403,0.59309796,2.687941385,7.48005,5.515,7.9853,0,5.49925,0.135425631,0.738253519,0.59309796,13.59682814,3.82932029,3.82932029,0,0.0309,0.0841,0.0841,0.0981,0.1141,0.1103,-0.01425,-0.013,0,0.0979,0.0551,0.07035,0.1052,0.0784,0.12625,0.13455,0.1122,0.1482,0.1899,0.11145,0.19735,0.0676,0.12055,0,0,0,0.03825,0.13845,0.1806,0.26735,0.4835,-0.02065,0.01835,222.6628499
MU,"Micron Technology, Inc.",1.02345,0.70235,1.03235,1.63395,6.2665,5.03565,3.61395,5.345633871,0.505188422,0.455699353,-0.058441366,0.114181147,-0.080805341,-0.086864749,-0.005188422,-0.01975,-0.07465,-0.0162,0.505188422,0.455699353,-0.058441366,6.2665,1.58535,5.185,0.981242695,0.498214111,2.0555,1.502473894,1.008277284,-18.49985,63.2629,67.82475,71.87085,28.42175,0.2026,0.4301,0.247463666,0.294378968,0.97565,0.871058853,2.072796116,2.49735,1.91465,2.79215,0,6.2665,0.30805066,0.724155386,0.871058853,3.596327115,4.270712047,4.270712047,0,0.0841,1.032,0.94865,0.9229,0.89565,0.84455,0.07245,0.17435,0,0.87595,2.0108,0.0004,0.01095,0.00625,-0.00255,0.0461,0.11105,-0.0133,0.24165,0,-0.02285,-0.0335,-0.1139,0,0,0,0.3459,0.2789,0.0677,0.0978,-0.0649,-0.042,0.13475,801.176535
MXIM,"Maxim Integrated Products, Inc.",2.0583,2.1842,2.79255,284.7602,7.0814,15.12165,10.81175,3.107194036,0.359522106,1,0.085621768,0.556482623,0.07837892,0.034498142,0.640477894,0.027,0.0286,0.04585,0.359522106,1,0.085621768,7.0814,5.81565,8.07,1.356605033,0.553876623,4.551,3.180415173,2.475232862,-22.58425,54.04065,47.1939,17.6191,39.4231,0.04305,0.06375,0.056540661,0.056540661,0,0.818255,1.33390216,1.5231,1.10815,2.8262,14.309,7.0814,0.258301973,0.725835554,0.818255,0,3.684525189,1.254811119,12.85825071,0.04265,3.36965,7.42325,5.0011,5.8485,5.68195,-0.0252,-0.0244,0.03335,-0.02025,0.08055,0.0451,0.04395,-0.0057,-0.0144,-0.06575,-0.0745,-0.18905,-0.3526,-0.4621,0.0737,0.0199,-0.04225,0,0.1808,0.13805,0.1984,-0.12725,-0.0195,-0.1048,0,-0.09475,0.2148,211.2496787
MYL,Mylan NV,1.9923,0,1.1533,45.0374,4.40155,10.84975,8.1672,5.586405354,1.034410252,0.458452564,0.115082822,0.407079173,0.117575737,0.054492275,-0.034410252,0.10155,0.08505,0.04315,1.034410252,0.458452564,0.115082822,4.40155,2.65375,4.65085,4.521709334,0.471962455,1.9395,1.009295496,0.31424279,-137.3799,82.9857,0,37.4796,0,0.47515,1.5812,0.60395776,0.612275221,1.8688,0.144132748,3.32638307,2.42675,1.8845,1.75925,0,4.40155,0.144846844,0.771571158,0.144132748,4.30361999,4.43859669,2.45570143,0.500341576,0.0355,0.4942,0.56785,1.3347,1.2538,1.2697,0.0329,0.04015,0,0.5566,0.8523,0.2032,0.2797,0.3791,0.1723,0.24655,0.0975,0.0682,-0.0115,-0.00025,0.1048,0.104,0.2859,-1,-1,-1,-0.00135,0.07915,0.05285,0.10715,0.01915,-0.05365,0.01575,253.3558697
NBL,"Noble Energy, Inc.",2.10045,2.36535,5.44855,10.3711,5.26195,149.1443,7.9691,3.282348743,0.384819533,0.464497041,0.147967489,0.791597645,0.103605815,0.105297722,0.115180467,0.02715,0.0423,0.01645,0.384819533,0.464497041,0.147967489,5.26195,0.9957,0,0.261871583,0.200081072,1.494,1.322567447,0.892219665,0,74.09075,0,105.5963,0,0.1718,0.3313,0.248859671,0.248859671,5.9702,0.798409227,1.928599547,4.9592,0.434,3.0096,-0.3935,5.26195,0.684627139,0.095248773,0.798409227,0,1.110817595,1.024487936,0.087586207,-0.115,2.7744,4.07555,2.7187,2.71875,2.6839,0.0058,0.00305,0.04545,-0.02475,-0.60325,0.03695,0.0232,-0.06965,0.09785,0.0706,-0.0294,0.04625,-0.00135,-0.04565,0.1866,0.1874,0.1334,0.2457,0.4263,0.28185,0.1475,0,0.03915,0.0377,0.0122,0.1721,0.07805,-2.531122125
NCLH,Norwegian Cruise Line Holdings Ltd.,2.1991,3.1601,2.1832,26.0947,0,46.6301,12.4678,8.186135867,1,0.116883117,0.097736327,0.330472018,0.114609508,0.011423727,0,0.0056,0.0132,0.0292,1,0.116883117,0.097736327,0,0,0,0.433715483,0.3610901,0.212,0.096317714,0.084257719,-8.8767,1.4293,0,11.682,0,0.575,1.8409,0.642336162,0.647995363,1.1324,0.1343357,3.201544246,2.4241,-3.081,0.31,0,0,0.213914324,-1.27094277,0.1343357,5.50152741,0.440345751,0.440345751,0,0.1761,0.0787,0.3478,-0.6567,-0.9596,-0.9595,0,0,0,2.6622,-11.3469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933,152.6635592
NDAQ,"Nasdaq, Inc.",0.92165,0,1.3489,13.7391,10.6569,9.8976,8.92915,3.809890321,0.708804053,0.816735779,0.17204785,0.450530484,0.187297746,0.100884322,0.291195947,0.6414,0.0688,0.0447,0.708804053,0.816735779,0.17204785,10.6569,3.07615,0,20.12804878,0.257510589,1.1075,0.272263373,0.132099987,0,33.14775,0,26.82895,0,0.2753,0.82275,0.295365989,0.423822576,5.5392,0.177282526,2.804553973,2.49065,2.245,2.42585,0,10.6569,0.15425613,0.901585442,0.177282526,1.354768687,10.17029863,10.17029863,0,0.0193,0.0463,0.01825,0.16605,0.1401,0.16725,-0.0042,0,0,0.7252,1.0047,0.03965,0.13565,-0.03015,-0.0028,0.10845,0.14455,0.12615,0.37885,-0.10335,0.0757,0.57085,0.14335,0,0,0,-0.06105,0,0.1762,0.056,0.79155,0,0.06105,171.7048341
NEE,"NextEra Energy, Inc.",1.5719,1.5719,1.40795,12.06875,7.12815,19.0279,5.28295,3.557263792,0.808938216,0.706756342,0.202416778,0.303654713,0.188252956,0.1155038,0.191061784,0.0499,0.1299,0.039,0.808938216,0.706756342,0.202416778,7.12815,3.3924,6.7296,0.41278905,0.305924177,0.7175,0.401529956,0.040323852,-79.57675,56.97895,0,24.96555,0,0.39135,1.4483,0.555815585,0.591546042,3.4149,0.210203624,3.700819963,10.19025,2.9665,0.66225,0.4465,7.12815,0.267806722,0.286524739,0.210203624,1.544365068,1.410022319,1.110944867,0.447422525,0.08825,0.1022,0.0811,0.0986,0.08435,0.0847,0.01265,0.0127,0.06,0.0853,0.1553,0.0676,0.0468,-0.00985,0.1088,0.13215,0.10685,0.0784,0.1242,0.10065,0.07665,0.0909,0.08805,0.0626,0.0743,0.07425,0.2327,0.03705,0.08735,0.09875,0.1039,0,0,235.3638617
NEM,Newmont Corp.,2.1808,2.1808,3.04025,15.52675,16.8645,18.1078,8.57145,2.234202257,0.668422648,0.93240073,0.324575509,0.622202496,0.412166505,0.203505749,0.331577352,0.10625,0.1459,0.1407,0.668422648,0.93240073,0.324575509,16.8645,6.2162,3.53595,0.681005867,0.358636304,2.5745,1.702115239,1.431147851,-304.31355,25.6075,0,17.5481,0,0.1944,0.39105,0.270783251,0.279854409,15.47305,0.662968495,2.003238445,6.3241,3.041,7.5173,0.129,16.8645,0.35722478,0.478519147,0.662968495,15.49924993,1.96241439,1.710734424,0.129577428,0.40565,0.7731,0.84095,0.6582,0.5971,0.58205,0.03515,0,0.125,0.67695,1.76995,0.06955,0.12945,0.1572,0.0983,0.15145,0.47655,0,0.3366,0.0769,0.0655,0.0854,0.16735,0.14065,0.0524,0.0386,0.4694,0.2525,0.2844,0.30965,0.20455,0.0987,0.11185,-31.85781237
NFLX,"Netflix, Inc.",23.3226,27.809,3.02395,42.1486,0,56.98625,21.2396,0.721480408,0.601857011,0.949545703,0.125901244,0.363095845,0.123035455,0.071872332,0.398142989,0.39695,0.5681,0.814,0.601857011,0.949545703,0.125901244,0,4.1943,0,14.75375389,2.329677347,1.7235,1.154883467,0.545350386,0,0,0,28.9152,0,0.2769,0.94215,0.475488971,0.476226104,22.66,1.373959614,3.398909949,0.78635,0.27,0.434,0,0,0.161212629,0.347073198,1.373959614,115.2705674,1.556255961,1.556255961,0,0.33155,0.4647,0.52875,0.3919,0.5009,0.49605,-0.07175,-0.07035,0,-0.00265,0.1437,0.22405,0.25775,0.2734,0,0.13915,0.10755,0,0.34445,0.4174,0,0.04355,-0.119,0,0,0,0,0,0.27465,0.09325,2.46035,0.3502,0.2001,847.6436734
NI,"NiSource, Inc.",0.3688,2.03125,0.27645,7.2186,5.9,0.93505,1.82815,4.442850834,0.62665993,0.500708917,0.121881599,0.517992779,0.127742832,0.03848979,0.37334007,0.02545,0.0512,0.0303,0.62665993,0.500708917,0.121881599,5.9,1.93745,11.997,0.598239984,0.332546975,0.684,0.354880557,0.059262806,-56.44135,56.8868,0,44.1658,0,0.3608,1.45025,0.549721962,0.59170312,2.00395,0.17199077,4.01811192,4.33395,1.4795,0.7291,1.0335,5.9,0.182176112,0.214458733,0.17199077,1.268658808,1.524564319,1.151615935,1.035869852,0.0244,0.12065,-0.00845,1.02455,1.0076,0.9923,0.0069,0.00855,0,0.64105,0.57935,-0.03665,-0.02755,-0.0554,0.0303,0.0426,0.05355,-0.02885,-0.0792,-0.0666,0.0069,-0.00595,-0.0152,-0.0131,0,0,-0.0653,-0.201,-0.00235,0.01075,-0.0105,0,0.06505,343.2731391
NKE,"NIKE, Inc.",3.4231,3.03975,1.6575,18.7091,6.81245,17.0189,13.7302,1.216859737,0.758742239,1.001378993,0.117112434,0.455751365,0.1135033,0.088919684,0.241257761,0.18845,0.1833,0.21195,0.758742239,1.001378993,0.117112434,6.81245,4.2519,8.3222,9.818391353,1.38298286,3.114,2.125935201,0.807212495,-14.03605,52.8816,49.8782,21.86645,40.0575,0.0512,0.07705,0.045805003,0.071328813,112.9,3.741131185,1.501208333,1.2623,1.06965,1.3837,0.2885,6.81245,0.128466766,0.826809164,3.741131185,13.15090051,6.919701764,2.881304995,0.132406922,0.0243,0.0492,0.04745,0.03595,0.0445,0.0422,-0.0071,0,0.11855,0.3596,0.522,0.0941,0.0983,0.08835,0.12795,0.1067,0.12075,0.1418,0.113,0.0724,0.1253,0.13985,0.1347,0.1533,0.2071,0.17445,-0.0247,-0.08375,0.07655,0.12445,0.0141,0,0.0308,234.7326549
NLSN,Nielsen Holdings Plc,2.4331,0,1.8699,54.0426,5.16455,33.6032,18.8144,12.10879542,0.773809524,0.056451613,0.068307478,0.581954668,0.083268846,-0.03838028,-0.273809524,-0.2986,-0.06525,0.02115,0.773809524,0.056451613,0.068307478,5.16455,0.6988,0,8.332760897,0.342285922,1.0215,0.893220585,0.289240653,0,71.6675,0,72.20745,0,0.59295,3.0288,0.749527221,0.751723653,0.53195,0.061591831,5.107967292,1.92565,0.80695,1.6996,0,5.16455,0.106729834,0.419722083,0.061591831,5.304185723,1.729540918,1.724702381,0.007692308,0.0446,8.93465,2.28465,0.7156,0.7884,0.7856,0.10895,0.1147,0,0.3406,2.6617,0,0,-0.01095,0,0,0.1189,0,0,0,0,0,0,0,0,0,0.03015,0,-0.0221,0.092,-0.04445,0,0.0123,33.46112939
NOC,Northrop Grumman Corp.,1.25365,9.83795,0.5899,9.0135,8.0832,9.5028,7.19465,2.380297567,0.771200189,0.899777759,0.096315204,0.18166838,0.091346791,0.06696268,0.228799811,0.2805,0.14285,0.0832,0.771200189,0.899777759,0.096315204,8.0832,2.7162,26.3463,7.461157615,0.904988848,1.305,0.827933606,0.418982634,-16.51965,43.98935,0,22.8798,0,0.14615,0.34505,0.237530475,0.256501507,9.9907,0.508001486,2.361118694,7.47215,5.7465,11.36275,0.293,8.0832,0.082152426,0.769881556,0.508001486,11.9187822,4.351338068,2.139251985,0.292578375,-0.0458,12.5326,4.9448,1.27685,1.3546,1.3455,-0.0578,-0.0511,0.0826,-0.09285,-0.1093,0.0523,0.01935,0.01075,-0.0058,0.03365,0.04395,0.04725,0.1193,0.0775,0.05205,-0.0195,-0.0526,0.0703,0.13215,0.10445,-0.0511,-0.03385,0.02005,0.127,0.0944,0,-0.11125,210.922261
NOV,"National Oilwell Varco, Inc.",1.3888,3.96815,1.70085,13.23025,3.87385,14.13355,12.2206,1.286086878,0.67982736,0.978075451,0.189753327,0.306453383,0.19170558,0.126347013,0.32017264,0.2125,0.105,0.1002,0.67982736,0.978075451,0.189753327,3.87385,4.7996,3.50965,6.765134508,0.558876192,2.2245,1.339180369,0.657823954,-145.62055,90.66415,0,17.81245,0,0.03975,0.05945,0.045025143,0.05610184,45.84245,2.055518813,1.494681733,4.36695,3.788,7.14785,0.2075,3.87385,0.145827923,0.865107151,2.055518813,151.7098813,7.513275862,3.383767954,0.208158777,-0.029,-0.0815,-0.0748,-0.0563,-0.0754,-0.07545,0.02515,0.02495,-0.31365,-0.17535,-0.1633,0.16445,0.16085,0.08425,0.30085,0.5538,0.0824,0.2368,0.3681,0.1188,0.23085,0.293,0.297,0,0,0,-0.0567,-0.0561,0.0365,0.08985,0.0074,0,0.09665,-45.04143258
NRG,"NRG Energy, Inc.",0.67165,1.2295,0.6111,8.44325,12.17685,4.80155,2.92535,4.635041899,0.598348925,0.634812038,0.206887254,0.359546018,0.194494234,0.079566139,0.401651075,0.04905,0.0909,0.05915,0.598348925,0.634812038,0.206887254,12.17685,3.09205,17.89035,0.740542568,0.355966074,1.6705,1.097427064,0.657078329,-32.1614,32.99645,0,30.35785,0,0.41355,1.3274,0.534527598,0.566021893,2.91545,0.189693824,3.190537,7.50075,4.608,10.55805,0,12.17685,0.209332623,0.608237533,0.189693824,2.221926396,2.584038332,2.56956994,0.009433962,-0.06555,-0.2427,-0.2222,-0.3541,-0.37715,-0.3443,0.0356,-0.0386,0,0.0973,0.51695,0,0.2401,0.1548,0,0.4784,0.3811,0,0.3169,0.04645,0,0.18845,0.1211,0,0,0,0.3629,0.01315,0.04645,0.02745,0.26185,0.09465,0.4057,89.45143368
NSC,Norfolk Southern Corp.,2.00115,2.00115,2.4094,17.1307,10.92065,23.4608,9.38955,2.319432485,0.634754123,0.806569736,0.279714786,0.652189032,0.263707317,0.143480852,0.365245877,0.05405,0.12005,0.0574,0.634754123,0.806569736,0.279714786,10.92065,2.1062,50.8364,0.380783034,0.314313808,1.221,0.977982242,0.476974912,-20.1185,33.0192,0,44.9553,0,0.25525,0.67465,0.386574536,0.402815003,5.2983,0.323182638,2.643329824,6.26235,2.7215,2.4916,0.416,10.92065,0.259304155,0.420439418,0.323182638,4.924907413,1.753778785,1.261404948,0.413570941,-0.00795,0.0041,5.00E-05,0.0247,0.0322,0.02995,-0.00935,0,0.0721,0.0721,0.2943,0.0482,0.0389,-0.00255,0.1079,0.05705,0.0216,0.20495,0.048,-0.03065,0.06455,0.06025,0.0523,0.05605,0.2716,0.19695,-0.033,-0.06205,0.03555,0.064,0.0275,0,0.01125,84.22199705
NTAP,"NetApp, Inc.",4.7391,6.5733,3.0393,29.3814,8.5651,14.0266,12.2551,4.084558288,0.895749441,0.857800806,0.132548202,0.640789541,0.124612097,0.10184667,0.104250559,0.1167,0.1582,0.3563,0.895749441,0.857800806,0.132548202,8.5651,7.2692,45.1885,4.887369468,0.605352304,2.374,2.19544741,0.892203035,-29.1804,43.7751,0,17.1387,0,0.1696,0.4353,0.303276432,0.303276432,7.0324,0.885156605,2.566449318,2.871,2.4717,5.0206,0,8.5651,0.248003256,0.860923077,0.885156605,0,7.190265487,7.190265487,0,0.266,6.2678,33.7447,5.1981,4.9,4.9474,0.0282,0.0556,0,0.0965,0.3999,0.1959,0.212,0.1529,0.2196,0.1753,0.0723,0.1694,0.1352,0.137,0.1664,0.1013,0.1162,0,0,0,0.056,0.8478,0.2062,0.3793,0.0444,0.0746,0.1027,-5.799826262
NTRS,Northern Trust Corp.,1.9854,2.1148,3.69535,18.3503,0,22.80445,14.7273,22.83447949,0.667322965,1,0.302051532,1,0.317603479,0.201400243,0.332677035,0,0.10865,0,0.667322965,1,0.302051532,0,0,0,6.742607243,0.042541129,0,0,0,0,0,0,0,0,0.14685,1.86765,0,0,0,0,12.64431376,3.7867,2.477,125.4423,0.3805,0,0.255323077,0.648327015,0,0,2.88474548,1.559309489,0.376851875,-0.08285,-0.11475,-0.11375,-0.07445,-0.1162,-0.1111,0.0456,0.0456,0,-0.0174,-0.0181,0.05495,0.05745,0.0013,0.05755,0.05855,0.1378,0.0417,0.0371,-0.02135,0.10155,0.11805,0.1258,0.0865,0.06465,0.0442,0,0,0.0109,-0.0091,0.17495,0,0.019,68.54962394
NUE,Nucor Corp.,1.9651,3.12985,1.0928,52.16665,10.97165,21.75545,14.2397,14.37769406,0.344030295,0.280024254,-0.004016946,0.031630723,0.005475531,-0.008887624,0.155969705,-0.01025,-0.01045,0.00855,0.344030295,0.280024254,-0.004016946,10.97165,4.77,8.52715,3.450577636,1.014105395,4.0595,2.869658822,1.461281684,-40.5853,34.78525,0,21.8592,0,0.277,0.5104,0.334809891,0.335435497,-0.109,0.290905297,1.828194504,3.236,2.137,6.2502,0.9665,10.97165,0.079773082,0.657442903,0.290905297,108.2272555,2.928611761,1.275522271,1.70510545,1.5572,0.4601,1.11815,0.14815,0.14495,0.1448,0.00285,0,-0.11955,-0.39615,-0.3871,0.1229,0.0205,-0.07275,0.0418,-0.06895,-0.2321,-0.04095,-0.1843,-0.28185,0.132,0.13535,0.1087,0.2616,0.26195,-0.146,0.09915,-0.1342,0.00675,-0.05495,0.1666,0,-0.28225,52.85461339
NVDA,NVIDIA Corp.,3.4698,4.252,2.7641,0,9.5946,22.1997,18.849,4.007740675,0,0,-0.023741261,0.353808044,-0.029744968,-0.020438336,0,-0.03,-0.0255,-0.0576,0,0,-0.023741261,9.5946,3.4878,7.6601,5.816907344,0.927641123,3.163,2.681347514,0.57016005,-56.1502,41.1435,0,37.8038,0,0.0068,0.0092,0.009090605,0.009090605,-23.7873,19.95120654,1.345489543,0.8876,0.7464,0.8138,0,9.5946,0.146645142,0.840918642,19.95120654,0,6.286091674,6.286091674,0,0.0023,-0.8561,-0.3995,-1.2631,-1.4,-1.4,0.0026,0.0026,0,0.9562,3.5912,0.1921,0.0845,0.014,0.3495,0.2731,-0.0643,0,0,0,0.3016,0.1462,0.085,0,0,0,0.1775,-0.3852,0.0702,0.1099,-0.0462,0.0619,0.0132,976.3870101
NVR,"NVR, Inc.",2.3209,2.38765,1.44005,20.6188,336.46365,50.08215,43.91245,3.733920816,0.641495918,0.972454217,0.112813064,0.183735486,0.086418838,0.070363962,0.358504082,0,0.1139,0,0.641495918,0.972454217,0.112813064,336.46365,5.4346,6.78195,137.7376889,1.219484636,0,0,0,-67.2452,0.96915,0,17.3884,0,0.0529,0.07075,0,0,40.8482,0,1.330980203,25.50555,24.793,208.8967,0,336.46365,0.054315142,0.938928776,0,0,62.43548207,62.43548207,0,0.0887,0.3853,0.65275,0.48835,0.4103,0.4518,0.0472,0.02065,0,-0.6241,-0.6353,0.0768,-0.0798,-0.21405,-0.01005,-0.23145,-0.42465,0.0897,-0.1845,-0.24485,0.2844,0.20535,0.13175,-0.5,0,0,-0.2207,0.0377,0.04125,0.0804,-0.3115,0,-0.0595,238.7179035
